month,gold,gold_month_end,m2,cpi,real_gold,fair_money,fair_time,z_full_money,z_full_real,z_full_time,z_rt_money,z_rt_real,z_rt_time,pct_rt_ratio,pct_rt_mcap,pct_rt_money,pct_rt_real,pct_rt_time,fwd_3y,fwd_5y,fwd_10y
1994-12,379.286111,383.25,3486.7,149.7,846.114598,409.134211,422.820231,-0.194719,-0.645468,-0.258819,-0.690899,-0.52217,-1.055386,0.189286,0.4,0.2,0.232143,0.082143,-0.086908,-0.056841,0.015438
1995-01,378.55,374.9,3492.2,150.3,841.101328,409.691677,424.637015,-0.203212,-0.657029,-0.273659,-0.694383,-0.537385,-1.058051,0.185053,0.398577,0.19573,0.231317,0.081851,-0.085945,-0.055645,0.01141
1995-02,376.64,376.4,3489.2,150.9,833.530028,409.387619,426.461607,-0.214306,-0.674621,-0.295921,-0.699945,-0.561137,-1.067934,0.177305,0.382979,0.187943,0.219858,0.078014,-0.075621,-0.044568,0.01176
1995-03,382.119565,392.0,3489.9,151.4,842.863891,409.458569,428.294038,-0.177624,-0.652957,-0.271729,-0.657026,-0.529037,-1.031936,0.212014,0.438163,0.233216,0.236749,0.088339,-0.081663,-0.056045,0.012887
1995-04,391.030556,389.75,3498.2,151.9,859.68029,410.299685,430.134343,-0.123645,-0.614524,-0.227032,-0.59732,-0.473127,-0.976384,0.257042,0.478873,0.292254,0.271127,0.112676,-0.076194,-0.064821,0.009365
1995-05,385.219048,384.3,3525.1,152.2,845.234372,413.023848,431.982555,-0.179144,-0.647493,-0.272912,-0.651266,-0.51912,-1.010879,0.203509,0.442105,0.22807,0.238596,0.087719,-0.080886,-0.06506,0.009131
1995-06,387.559091,387.05,3549.4,152.5,848.695958,415.482277,433.838709,-0.178831,-0.639542,-0.2687,-0.647382,-0.50662,-0.99547,0.199301,0.444056,0.227273,0.244755,0.094406,-0.089725,-0.059142,0.0106
1995-07,386.233333,383.35,3567.5,152.5,845.792748,417.311963,435.702838,-0.198934,-0.646208,-0.287075,-0.664019,-0.515042,-1.002525,0.181185,0.418118,0.202091,0.240418,0.083624,-0.08811,-0.061245,0.009487
1995-08,383.654545,382.35,3588.9,152.9,837.947696,419.47361,437.574977,-0.229434,-0.664337,-0.313245,-0.691329,-0.539858,-1.017101,0.159722,0.371528,0.180556,0.222222,0.072917,-0.095278,-0.064787,0.013319
1995-09,383.054762,384.0,3602.9,153.2,834.999372,420.886821,439.45516,-0.242101,-0.671194,-0.327185,-0.699635,-0.548479,-1.019367,0.148789,0.359862,0.16955,0.221453,0.072664,-0.089661,-0.065034,0.017595
1995-10,383.136364,382.65,3614.1,153.7,832.460344,422.016852,441.343423,-0.248446,-0.677119,-0.336891,-0.701211,-0.55575,-1.017404,0.144828,0.355172,0.162069,0.213793,0.075862,-0.082491,-0.067602,0.020622
1995-11,385.306818,387.8,3620.4,153.6,837.721241,422.652285,443.239798,-0.237793,-0.664863,-0.333648,-0.685043,-0.5369,-1.002715,0.154639,0.37457,0.175258,0.226804,0.082474,-0.086083,-0.071425,0.021506
1995-12,387.444118,387.0,3629.8,153.5,842.91686,423.600111,445.144322,-0.229332,-0.652835,-0.330685,-0.67145,-0.518417,-0.988528,0.157534,0.40411,0.191781,0.246575,0.089041,-0.090299,-0.068686,0.027885
1996-01,399.452273,405.55,3647.4,154.4,863.975942,425.373868,447.05703,-0.161616,-0.604827,-0.268193,-0.597305,-0.448149,-0.915962,0.235495,0.477816,0.286689,0.31058,0.119454,-0.104226,-0.078457,0.032474
1996-02,404.761905,400.65,3660.8,154.9,872.634265,426.72356,448.977956,-0.135816,-0.585428,-0.246953,-0.566771,-0.419248,-0.885155,0.272109,0.506803,0.312925,0.340136,0.136054,-0.107943,-0.083409,0.03207
1996-03,396.207143,396.35,3685.4,155.7,849.801977,429.199605,450.907136,-0.205598,-0.637008,-0.30805,-0.635735,-0.492927,-0.935946,0.179661,0.437288,0.223729,0.264407,0.098305,-0.102995,-0.078669,0.034667
1996-04,392.8475,391.3,3696.4,156.3,839.361538,430.306051,452.844605,-0.234105,-0.661058,-0.338547,-0.660799,-0.526671,-0.95575,0.148649,0.402027,0.182432,0.236486,0.084459,-0.103965,-0.078894,0.045098
1996-05,391.933333,390.55,3710.7,156.6,835.80409,431.743761,454.7904,-0.248668,-0.66932,-0.354309,-0.671365,-0.537503,-0.960693,0.141414,0.377104,0.161616,0.222222,0.084175,-0.109848,-0.070211,0.055928
1996-06,385.2725,382.0,3723.3,156.7,821.075443,433.009929,456.744555,-0.300255,-0.703909,-0.405352,-0.720103,-0.58647,-1.000294,0.120805,0.325503,0.144295,0.197987,0.080537,-0.121386,-0.068477,0.04462
1996-07,383.473913,385.3,3737.5,157.0,815.680766,434.436182,458.707106,-0.320735,-0.716733,-0.426711,-0.736232,-0.603756,-1.009969,0.110368,0.32107,0.133779,0.190635,0.080268,-0.12593,-0.069475,0.051515
1996-08,387.35,386.45,3744.1,157.3,822.354146,435.098838,460.678091,-0.298802,-0.700882,-0.412968,-0.707937,-0.579366,-0.98488,0.123333,0.33,0.153333,0.203333,0.086667,-0.12816,-0.067999,0.050273
1996-09,383.135714,379.0,3754.2,157.8,810.829772,436.112593,462.657544,-0.332903,-0.728338,-0.449239,-0.738203,-0.617997,-1.009459,0.109635,0.30897,0.129568,0.172757,0.079734,-0.115922,-0.05851,0.045559
1996-10,381.065217,379.5,3773.4,158.3,803.900767,438.038709,464.645503,-0.35816,-0.745034,-0.472359,-0.759327,-0.640878,-1.02065,0.102649,0.301325,0.129139,0.165563,0.07947,-0.065765,-0.057728,0.043935
1996-11,377.85,371.3,3795.5,158.6,795.610108,440.254099,466.642004,-0.392907,-0.765202,-0.502756,-0.790172,-0.668757,-1.038796,0.082508,0.277228,0.115512,0.165017,0.075908,-0.081089,-0.060775,0.052088
1996-12,368.997222,369.25,3818.7,158.6,776.969485,442.577869,468.647083,-0.46738,-0.811325,-0.569441,-0.861978,-0.734372,-1.092327,0.069079,0.230263,0.088816,0.134868,0.072368,-0.084575,-0.056528,0.054915
1997-01,355.104545,345.5,3834.0,159.1,745.366896,444.109303,470.660778,-0.574905,-0.892109,-0.671068,-0.967067,-0.850242,-1.179219,0.062295,0.186885,0.07541,0.091803,0.065574,-0.07143,-0.045386,0.059202
1997-02,346.5825,358.6,3845.0,159.6,725.199994,445.20982,472.683125,-0.643707,-0.945471,-0.739143,-1.030581,-0.925587,-1.231465,0.058824,0.163399,0.068627,0.084967,0.065359,-0.047117,-0.031391,0.067296
1997-03,351.807895,348.15,3859.5,160.0,734.293438,446.659846,474.714162,-0.6136,-0.921229,-0.713711,-0.990742,-0.887473,-1.190924,0.065147,0.18241,0.074919,0.091205,0.068404,-0.066279,-0.035228,0.06411
1997-04,344.472727,340.15,3875.8,160.2,718.085869,448.288992,476.753926,-0.677119,-0.96465,-0.774114,-1.048583,-0.948178,-1.235279,0.058442,0.152597,0.068182,0.084416,0.064935,-0.067083,-0.025534,0.070274
1997-05,343.84,345.6,3890.5,160.1,717.214589,449.757421,478.802455,-0.690251,-0.967012,-0.788706,-1.053366,-0.948711,-1.233867,0.058252,0.145631,0.067961,0.084142,0.064725,-0.071554,-0.017685,0.068483
1997-06,340.757143,334.55,3907.1,160.3,709.897251,451.41474,480.859785,-0.722856,-0.986963,-0.820372,-1.078296,-0.974879,-1.249151,0.058065,0.13871,0.067742,0.083871,0.064516,-0.057016,-0.011765,0.067609
1997-07,324.104348,326.35,3924.9,160.5,674.36321,453.1908,482.925956,-0.861741,-1.086864,-0.949934,-1.21297,-1.117296,-1.359709,0.045016,0.11254,0.061093,0.073955,0.061093,-0.045794,-0.006763,0.074566
1997-08,324.01,325.35,3957.7,160.8,672.909126,456.460674,485.001005,-0.880969,-1.091064,-0.96084,-1.221989,-1.119386,-1.352183,0.041667,0.108974,0.060897,0.073718,0.060897,-0.053811,-0.008639,0.074616
1997-09,322.822727,332.1,3973.7,161.2,668.779748,458.054395,487.084969,-0.899364,-1.103039,-0.979798,-1.229717,-1.132774,-1.352608,0.041534,0.092652,0.060703,0.070288,0.060703,-0.053562,-0.002295,0.082409
1997-10,324.871739,311.4,3992.7,161.6,671.358707,459.945804,489.177888,-0.893693,-1.095551,-0.97494,-1.212465,-1.117783,-1.329818,0.044586,0.098726,0.063694,0.076433,0.063694,-0.059809,-0.005172,0.087929
1997-11,306.0375,296.8,4015.0,161.5,632.828701,462.164159,491.279801,-1.059576,-1.210535,-1.127412,-1.372285,-1.280685,-1.460178,0.031746,0.08254,0.060317,0.060317,0.060317,-0.045654,0.008373,0.101715
1997-12,288.742105,290.2,4033.0,161.3,597.805354,463.953536,493.390744,-1.219042,-1.321299,-1.276195,-1.522471,-1.435637,-1.583799,0.028481,0.066456,0.056962,0.060127,0.060127,-0.020375,0.028264,0.107724
1998-01,289.095238,304.85,4055.2,161.6,597.425328,466.158938,495.510758,-1.22809,-1.322536,-1.283496,-1.515517,-1.430511,-1.567839,0.028391,0.066246,0.056782,0.059937,0.059937,-0.027998,0.043016,0.118962
1998-02,297.4925,297.4,4087.3,161.9,613.639378,469.344928,497.639881,-1.171999,-1.27044,-1.225506,-1.441932,-1.348569,-1.489352,0.034591,0.081761,0.066038,0.066038,0.066038,-0.041629,0.038285,0.119798
1998-03,295.940909,301.0,4112.4,162.2,609.309855,471.833781,499.778153,-1.199035,-1.284215,-1.248175,-1.454498,-1.362471,-1.490164,0.034483,0.07837,0.062696,0.065831,0.065831,-0.038538,0.028478,0.125866
1998-04,308.285,310.7,4138.9,162.5,633.553184,474.459211,501.925613,-1.108256,-1.208309,-1.161049,-1.34654,-1.247134,-1.385484,0.04375,0.090625,0.071875,0.075,0.071875,-0.054619,0.012586,0.114281
1998-05,299.1,293.6,4165.9,162.8,613.544491,477.131825,504.0823,-1.200443,-1.270741,-1.243309,-1.426763,-1.331996,-1.445471,0.034268,0.080997,0.065421,0.068536,0.068536,-0.030742,0.035259,0.115044
1998-06,292.318182,296.3,4185.6,163.0,598.897187,479.080356,506.248253,-1.269873,-1.317749,-1.308153,-1.482355,-1.393756,-1.487386,0.02795,0.065217,0.055901,0.065217,0.059006,-0.025849,0.040411,0.117708
1998-07,292.871739,288.85,4205.4,163.2,599.295974,481.03752,508.423514,-1.275489,-1.316454,-1.31386,-1.472098,-1.385569,-1.47182,0.027864,0.065015,0.055728,0.068111,0.058824,-0.029715,0.036885,0.123659
1998-08,284.11,273.4,4229.3,163.4,580.655463,483.398285,510.608121,-1.366147,-1.377926,-1.396422,-1.54792,-1.467266,-1.529779,0.027778,0.058642,0.055556,0.058642,0.058642,-0.013948,0.048352,0.114369
1998-09,288.981818,293.85,4268.3,163.6,589.890319,487.246688,512.802115,-1.342826,-1.347229,-1.366136,-1.506703,-1.416351,-1.479035,0.030769,0.064615,0.058462,0.061538,0.061538,-0.006457,0.055702,0.111264
1998-10,295.927273,292.3,4308.2,164.0,602.59454,491.17895,515.005536,-1.302439,-1.305775,-1.319777,-1.448844,-1.35071,-1.414094,0.033742,0.070552,0.064417,0.076687,0.064417,-0.014708,0.050685,0.105474
1998-11,294.121429,294.7,4346.8,164.0,598.917313,494.978377,517.218425,-1.337979,-1.317683,-1.34457,-1.468314,-1.361862,-1.417998,0.030581,0.067278,0.06422,0.073394,0.06422,-0.020781,0.058005,0.099709
1998-12,291.678947,287.8,4375.5,163.9,594.306088,497.800362,519.440823,-1.374028,-1.33272,-1.374647,-1.48803,-1.377348,-1.426774,0.027439,0.057927,0.054878,0.064024,0.060976,-0.01843,0.068877,0.108367
1999-01,287.1175,285.4,4401.7,164.3,583.587726,500.37433,521.672769,-1.4278,-1.368127,-1.422405,-1.525075,-1.421596,-1.452027,0.018237,0.057751,0.054711,0.06079,0.057751,-0.006551,0.07583,0.115778
1999-02,287.3275,287.05,4423.7,164.5,583.304518,502.534067,523.914306,-1.436992,-1.369071,-1.430877,-1.516854,-1.416446,-1.439596,0.018182,0.057576,0.054545,0.060606,0.057576,0.009387,0.071,0.126214
1999-03,285.96087,279.45,4430.1,165.0,578.770935,503.162079,526.165475,-1.452457,-1.384251,-1.452446,-1.515589,-1.431523,-1.439726,0.018127,0.057402,0.054381,0.057402,0.057402,0.009347,0.072967,0.124474
1999-04,282.6175,286.6,4459.9,166.2,567.874124,506.084638,528.426316,-1.497575,-1.421228,-1.490673,-1.54295,-1.477215,-1.455473,0.01506,0.057229,0.054217,0.054217,0.057229,0.023128,0.073686,0.121576
1999-05,276.442105,268.6,4487.9,166.2,555.465667,508.828244,530.696872,-1.568261,-1.464209,-1.553511,-1.595079,-1.530761,-1.493927,0.015015,0.057057,0.054054,0.054054,0.057057,0.043924,0.067813,0.12882
1999-06,261.313636,261.0,4510.1,166.2,525.067458,511.001876,532.977184,-1.723884,-1.573699,-1.697783,-1.730214,-1.676928,-1.607667,0.002994,0.053892,0.047904,0.050898,0.056886,0.071177,0.084694,0.137255
1999-07,256.079545,255.6,4537.6,166.7,513.007057,513.692421,535.267294,-1.789391,-1.618906,-1.756192,-1.772953,-1.730664,-1.638431,0.002985,0.053731,0.044776,0.044776,0.056716,0.069526,0.092249,0.138172
1999-08,256.692857,254.8,4553.6,167.1,513.004746,515.256806,537.567244,-1.791058,-1.618914,-1.760707,-1.752424,-1.720433,-1.618209,0.002976,0.056548,0.044643,0.044643,0.056548,0.065209,0.093049,0.139731
1999-09,264.743182,299.0,4569.5,167.9,526.572454,516.810673,539.877077,-1.719423,-1.568131,-1.697364,-1.660541,-1.639721,-1.535359,0.008902,0.062315,0.062315,0.059347,0.065282,0.064266,0.088892,0.141745
1999-10,310.719048,299.1,4592.9,168.2,616.915858,519.096159,542.196834,-1.31916,-1.26008,-1.326151,-1.247835,-1.201822,-1.167882,0.059172,0.10355,0.094675,0.118343,0.115385,0.006224,0.062361,0.128751
1999-11,293.184091,291.35,4611.9,168.3,581.755279,520.95073,544.52656,-1.477641,-1.374245,-1.47473,-1.39021,-1.356657,-1.290613,0.032448,0.073746,0.073746,0.079646,0.076696,0.028601,0.084274,0.144141
1999-12,283.068421,290.25,4639.1,168.3,561.683098,523.603885,546.866295,-1.580953,-1.442554,-1.56858,-1.475529,-1.44598,-1.360141,0.023529,0.070588,0.067647,0.067647,0.070588,0.054501,0.093256,0.148947
2000-01,284.315,283.3,4666.1,168.8,562.485562,526.235438,549.216084,-1.582545,-1.439776,-1.568326,-1.459859,-1.435591,-1.341001,0.02346,0.073314,0.070381,0.070381,0.073314,0.078696,0.083227,0.146734
2000-02,299.864286,293.65,4678.7,169.8,589.754287,527.462787,551.57597,-1.451663,-1.347678,-1.451705,-1.31604,-1.301481,-1.214294,0.04386,0.090643,0.087719,0.093567,0.093567,0.061804,0.071408,0.138322
2000-03,286.38913,276.75,4709.1,171.2,558.646162,530.422159,553.945996,-1.58423,-1.453101,-1.571439,-1.430317,-1.442408,-1.308837,0.017493,0.075802,0.072886,0.067055,0.075802,0.059436,0.086853,0.145426
2000-04,279.694444,275.05,4766.4,171.3,545.268646,535.993133,556.326205,-1.671888,-1.500254,-1.637995,-1.496926,-1.501099,-1.352369,0.014535,0.06686,0.06686,0.063953,0.069767,0.054734,0.089436,0.151733
2000-05,275.185714,272.25,4757.5,171.5,535.853176,535.128434,558.716642,-1.709512,-1.534141,-1.686919,-1.518017,-1.540734,-1.378732,0.008696,0.066667,0.066667,0.063768,0.069565,0.089295,0.089209,0.159182
2000-06,285.731818,288.15,4775.8,172.4,553.484409,536.906172,561.11735,-1.621368,-1.47116,-1.607551,-1.415115,-1.446607,-1.286182,0.020231,0.072254,0.072254,0.069364,0.078035,0.0764,0.085512,0.157438
2000-07,281.585714,276.75,4793.4,172.8,544.190466,538.615035,563.528373,-1.667108,-1.504105,-1.652581,-1.443624,-1.485444,-1.310009,0.020173,0.072046,0.072046,0.066282,0.074928,0.076234,0.085548,0.155319
2000-08,274.468182,277.0,4820.4,172.8,530.435175,541.234927,565.949756,-1.745389,-1.553912,-1.723777,-1.50231,-1.546891,-1.357448,0.008621,0.060345,0.063218,0.060345,0.066092,0.094401,0.09795,0.160479
2000-09,273.678571,273.65,4855.9,173.7,526.168718,544.676563,568.381544,-1.769088,-1.569623,-1.740853,-1.506565,-1.560878,-1.354178,0.002865,0.057307,0.060172,0.057307,0.063037,0.114582,0.107526,0.165976
2000-10,269.997727,264.5,4871.4,174.0,518.197017,546.178173,570.82378,-1.810971,-1.599323,-1.78332,-1.529656,-1.593754,-1.37425,0.002857,0.057143,0.06,0.048571,0.062857,0.119598,0.117194,0.173924
2000-11,266.006818,269.1,4882.6,174.1,510.244164,547.262804,573.27651,-1.854348,-1.629412,-1.829005,-1.554067,-1.626679,-1.396842,0.002849,0.051282,0.054131,0.037037,0.05698,0.135945,0.123736,0.178092
2000-12,271.45,274.45,4927.3,174.0,520.984313,551.588276,575.73978,-1.822518,-1.588887,-1.790968,-1.503259,-1.563269,-1.342279,0.005682,0.053977,0.0625,0.056818,0.068182,0.144506,0.134469,0.17747
2001-01,265.486364,264.5,4976.8,175.1,506.337533,556.372002,578.213633,-1.901816,-1.644364,-1.854096,-1.55907,-1.630827,-1.381272,0.002833,0.048159,0.053824,0.036827,0.056657,0.159432,0.156758,0.177157
2001-02,261.865,266.7,5014.9,175.8,497.44221,560.049609,580.698116,-1.954054,-1.678846,-1.897024,-1.588723,-1.668999,-1.401018,0.002825,0.045198,0.050847,0.033898,0.056497,0.156331,0.162097,0.180186
2001-03,263.027273,257.7,5072.2,176.2,498.515799,565.573351,583.193275,-1.967899,-1.674651,-1.896688,-1.579466,-1.654485,-1.380874,0.002817,0.04507,0.053521,0.03662,0.059155,0.156324,0.161945,0.183999
2001-04,260.478947,263.15,5137.9,176.9,491.732422,571.896417,585.699155,-2.021502,-1.701305,-1.930092,-1.607147,-1.681644,-1.391819,0.002809,0.036517,0.050562,0.02809,0.05618,0.156833,0.185781,0.189232
2001-05,272.354762,267.5,5139.1,177.7,511.836902,572.011804,588.215802,-1.907421,-1.623348,-1.834107,-1.480865,-1.568128,-1.284721,0.011204,0.056022,0.064426,0.053221,0.07563,0.121111,0.19918,0.186853
2001-06,270.230952,270.6,5182.3,178.0,506.989702,576.163303,590.743262,-1.946132,-1.64186,-1.862968,-1.497834,-1.585365,-1.293107,0.00838,0.053073,0.061453,0.047486,0.072626,0.132369,0.171449,0.189207
2001-07,267.531818,265.9,5212.0,177.5,503.339638,579.014724,593.281583,-1.984625,-1.655917,-1.897093,-1.515365,-1.596414,-1.306098,0.005571,0.044568,0.05571,0.044568,0.069638,0.141657,0.188237,0.193796
2001-08,272.386364,273.0,5244.4,177.5,512.473076,582.122845,595.830811,-1.952162,-1.620932,-1.86447,-1.465342,-1.541919,-1.258192,0.011111,0.055556,0.063889,0.063889,0.077778,0.137127,0.183553,0.204839
2001-09,283.42,293.1,5355.9,178.3,530.839461,592.799145,598.390992,-1.896809,-1.552429,-1.780098,-1.387194,-1.443463,-1.164042,0.019391,0.069252,0.077562,0.094183,0.102493,0.126609,0.161131,0.201157
2001-10,283.06087,278.75,5344.0,177.7,531.956913,591.661155,600.962174,-1.895129,-1.548338,-1.793332,-1.372122,-1.431885,-1.160021,0.022099,0.071823,0.08011,0.096685,0.10221,0.140993,0.156567,0.193875
2001-11,276.163636,275.5,5387.5,177.4,519.872597,595.819369,603.544403,-1.97654,-1.593043,-1.862305,-1.430256,-1.485294,-1.206644,0.00551,0.049587,0.063361,0.077135,0.088154,0.167409,0.178514,0.202023
2001-12,275.847059,276.5,5440.1,176.7,521.333769,600.841366,606.137728,-2.001063,-1.587582,-1.87525,-1.432988,-1.471528,-1.201664,0.005495,0.043956,0.06044,0.082418,0.085165,0.170246,0.179521,0.19603
2002-01,281.511364,282.3,5459.6,177.1,530.837284,602.701451,608.742196,-1.956761,-1.552437,-1.837046,-1.374265,-1.418603,-1.150356,0.013699,0.060274,0.073973,0.09863,0.109589,0.146305,0.175248,0.193877
2002-02,295.495,296.85,5488.4,177.8,555.012071,605.447,611.357856,-1.84383,-1.465798,-1.731782,-1.251283,-1.298038,-1.03896,0.038251,0.087432,0.103825,0.120219,0.147541,0.127327,0.176037,0.194167
2002-03,294.055,301.4,5499.8,178.8,549.21843,606.533238,613.984754,-1.860994,-1.486213,-1.753631,-1.253746,-1.320326,-1.044468,0.038147,0.087193,0.103542,0.117166,0.147139,0.138835,0.173677,0.189945
2002-04,302.683333,308.2,5501.3,179.8,562.18968,606.676141,616.622939,-1.787261,-1.4408,-1.694956,-1.1721,-1.255342,-0.976797,0.046196,0.105978,0.122283,0.133152,0.157609,0.123488,0.175502,0.184817
2002-05,314.493182,326.6,5530.1,179.8,584.124733,609.418855,619.27246,-1.700471,-1.366337,-1.613998,-1.0766,-1.152459,-0.889751,0.062331,0.124661,0.140921,0.157182,0.186992,0.102867,0.16221,0.175589
2002-06,321.177778,318.5,5555.3,179.9,596.20879,611.817136,621.933366,-1.656504,-1.326501,-1.574112,-1.022787,-1.096122,-0.841091,0.067568,0.12973,0.159459,0.167568,0.2,0.102712,0.153358,0.173945
2002-07,313.291304,304.65,5597.6,180.1,580.923141,615.839496,624.605705,-1.737253,-1.37703,-1.643545,-1.084737,-1.159722,-0.892419,0.053908,0.121294,0.137466,0.148248,0.183288,0.106545,0.162554,0.176661
2002-08,310.254762,312.8,5638.5,180.7,573.382392,619.724796,627.289527,-1.778454,-1.402448,-1.676958,-1.108938,-1.189671,-0.910342,0.048387,0.110215,0.13172,0.139785,0.174731,0.121748,0.164862,0.180161
2002-09,319.135714,323.7,5662.9,181.0,588.817735,622.040848,629.984881,-1.715498,-1.350769,-1.619945,-1.036977,-1.117541,-0.845766,0.058981,0.128686,0.150134,0.163539,0.198391,0.126363,0.174304,0.185136
2002-10,316.556522,316.9,5707.3,181.3,583.092573,626.251825,632.691816,-1.753698,-1.369778,-1.649487,-1.058528,-1.139301,-0.860741,0.05615,0.120321,0.144385,0.15508,0.18984,0.140733,0.189744,0.186272
2002-11,319.066667,319.05,5758.0,181.3,587.716224,631.054857,635.410382,-1.753035,-1.354412,-1.640886,-1.042698,-1.115522,-0.840792,0.053333,0.122667,0.149333,0.165333,0.205333,0.14317,0.203698,0.183568
2002-12,331.919444,347.2,5779.0,180.9,612.742744,633.04259,638.14063,-1.659606,-1.273285,-1.557029,-0.943278,-1.005023,-0.752475,0.079787,0.146277,0.180851,0.199468,0.244681,0.154003,0.193324,0.176651
2003-01,356.859091,367.5,5811.1,181.7,655.882263,636.079083,640.882609,-1.485679,-1.140924,-1.39467,-0.768251,-0.827291,-0.593436,0.119363,0.175066,0.236074,0.220159,0.30504,0.155011,0.200436,0.166935
2003-02,358.97,347.45,5846.8,183.1,654.717365,639.453438,643.63637,-1.484119,-1.144382,-1.390834,-0.756354,-0.830028,-0.580805,0.119048,0.177249,0.240741,0.219577,0.306878,0.156317,0.20771,0.163185
2003-03,340.55,334.85,5866.3,184.2,617.412343,641.295388,646.401963,-1.626917,-1.258515,-1.526523,-0.881881,-0.979271,-0.695877,0.092348,0.158311,0.192612,0.208443,0.263852,0.178282,0.232474,0.166809
2003-04,328.18,336.75,5904.9,183.8,596.280562,644.93905,649.17944,-1.736586,-1.326267,-1.62487,-0.972874,-1.066366,-0.775565,0.060526,0.128947,0.173684,0.178947,0.226316,0.229969,0.22619,0.162958
2003-05,355.6825,361.4,5967.0,183.5,647.30726,650.794213,651.96885,-1.552956,-1.166526,-1.443389,-0.784886,-0.852023,-0.598278,0.102362,0.165354,0.230971,0.220472,0.307087,0.238316,0.200978,0.147951
2003-06,356.352381,346.0,6003.9,183.7,647.820307,654.269435,654.770247,-1.561809,-1.164985,-1.44912,-0.782398,-0.848058,-0.594293,0.102094,0.164921,0.227749,0.222513,0.306283,0.18711,0.200749,0.141824
2003-07,351.019565,354.75,6050.4,183.9,637.431679,658.644644,657.58368,-1.617699,-1.196436,-1.495249,-0.823112,-0.887829,-0.627399,0.093995,0.16188,0.211488,0.21671,0.300261,0.217642,0.217694,0.138716
2003-08,359.7675,375.6,6107.0,184.6,650.840066,663.963998,660.409203,-1.575101,-1.155938,-1.446827,-0.769638,-0.832086,-0.573373,0.104167,0.166667,0.234375,0.229167,0.3125,0.206982,0.184542,0.141137
2003-09,378.945455,388.0,6080.0,185.2,683.313134,661.427338,663.246866,-1.431766,-1.061215,-1.333333,-0.630917,-0.704585,-0.460025,0.14026,0.205195,0.290909,0.251948,0.335065,0.164358,0.16975,0.135369
2003-10,378.919565,386.25,6070.2,185.0,684.005117,660.506245,666.096722,-1.42836,-1.059246,-1.343709,-0.623562,-0.700605,-0.461688,0.142487,0.207254,0.295337,0.253886,0.334197,0.156278,0.16312,0.132601
2003-11,389.91,398.35,6075.5,184.5,705.751893,661.004412,668.958824,-1.356803,-0.998356,-1.285816,-0.55031,-0.618314,-0.400427,0.155039,0.222222,0.312661,0.263566,0.348837,0.172084,0.143058,0.125855
2003-12,406.952632,416.25,6073.5,184.3,737.399052,660.816431,671.833223,-1.246106,-0.913018,-1.194125,-0.441475,-0.503626,-0.308492,0.175258,0.244845,0.329897,0.280928,0.381443,0.156692,0.149315,0.116538
2004-01,413.788095,399.75,6081.3,185.2,746.141263,661.549508,674.719973,-1.206139,-0.890089,-1.164661,-0.399321,-0.472258,-0.274798,0.187661,0.254499,0.336761,0.287918,0.390746,0.151123,0.157209,0.116431
2004-02,404.8775,395.85,6120.7,186.2,726.152797,665.250533,677.619127,-1.276437,-0.942917,-1.226729,-0.458433,-0.541989,-0.326048,0.166667,0.24359,0.323077,0.274359,0.379487,0.179715,0.184275,0.123814
2004-03,406.667391,423.7,6156.3,187.4,724.692576,668.591819,680.530739,-1.277976,-0.946833,-1.226435,-0.452322,-0.546322,-0.319125,0.16624,0.245524,0.327366,0.2711,0.381074,0.172135,0.178453,0.126314
2004-04,403.26,388.5,6198.5,188.0,716.32704,672.549151,683.45486,-1.314774,-0.969421,-1.25669,-0.479001,-0.575598,-0.34058,0.160714,0.237245,0.321429,0.265306,0.372449,0.18989,0.171603,0.124093
2004-05,383.778947,393.25,6277.2,189.1,677.756462,679.919524,686.391547,-1.470066,-1.0771,-1.384847,-0.613972,-0.718561,-0.452714,0.127226,0.195929,0.290076,0.246819,0.330789,0.202221,0.193311,0.128671
2004-06,392.372727,395.8,6279.3,189.7,690.741471,680.11602,689.340852,-1.413885,-1.04018,-1.34231,-0.555368,-0.667809,-0.405322,0.14467,0.213198,0.309645,0.258883,0.345178,0.186559,0.192362,0.125435
2004-07,398.090909,391.4,6292.3,189.4,701.917926,681.33222,692.302829,-1.381287,-1.008954,-1.31806,-0.518478,-0.624791,-0.375331,0.146835,0.222785,0.318987,0.263291,0.356962,0.186709,0.186026,0.126577
2004-08,400.509524,407.25,6317.7,189.5,705.809797,683.707501,695.277534,-1.374663,-0.998196,-1.313845,-0.50524,-0.609283,-0.364242,0.151515,0.227273,0.320707,0.267677,0.366162,0.184384,0.188406,0.124602
2004-09,405.275,415.65,6352.3,189.9,712.703511,686.94103,698.26502,-1.356387,-0.979287,-1.295883,-0.479961,-0.582876,-0.340425,0.15869,0.231738,0.327456,0.27204,0.380353,0.207006,0.197163,0.118216
2004-10,420.464286,425.55,6379.9,190.9,735.541588,689.518659,701.265343,-1.271438,-0.917925,-1.218454,-0.391998,-0.499523,-0.261289,0.178392,0.258794,0.351759,0.29397,0.404523,0.215244,0.19929,0.112632
2004-11,439.375,453.4,6406.3,191.0,768.220733,691.982796,704.278558,-1.167523,-0.833356,-1.123874,-0.286654,-0.385066,-0.166734,0.20802,0.275689,0.373434,0.323308,0.423559,0.224271,0.207315,0.10349
2004-12,442.078947,435.6,6424.3,190.3,775.791638,693.662097,707.30472,-1.157983,-0.814277,-1.119473,-0.27333,-0.358836,-0.1573,0.2125,0.2775,0.375,0.34,0.4325,0.22023,0.207475,0.105226
