date,price,trend_5y,cagr_5y,dev_pct_5y,dev_sigma_5y,trend_10y,cagr_10y,dev_pct_10y,dev_sigma_10y
2011-05-24,13.522530555725098,,,,,,,,
2011-05-25,13.468225479125977,,,,,,,,
2011-05-26,13.483038902282715,,,,,,,,
2011-05-27,13.502788543701172,,,,,,,,
2011-05-31,13.631147384643555,,,,,,,,
2011-06-01,13.404041290283203,,,,,,,,
2011-06-02,13.218903541564941,,,,,,,,
2011-06-03,13.246060371398926,,,,,,,,
2011-06-06,13.270750045776367,,,,,,,,
2011-06-07,13.28802490234375,,,,,,,,
2011-06-08,13.253463745117188,,,,,,,,
2011-06-09,13.236186027526855,,,,,,,,
2011-06-10,13.014017105102539,,,,,,,,
2011-06-13,12.989335060119629,,,,,,,,
2011-06-14,13.060917854309082,,,,,,,,
2011-06-15,12.915281295776367,,,,,,,,
2011-06-16,13.04117202758789,,,,,,,,
2011-06-17,13.038703918457031,,,,,,,,
2011-06-20,13.093009948730469,,,,,,,,
2011-06-21,13.154723167419434,,,,,,,,
2011-06-22,13.085609436035156,,,,,,,,
2011-06-23,13.154723167419434,,,,,,,,
2011-06-24,12.937494277954102,,,,,,,,
2011-06-27,12.907872200012207,,,,,,,,
2011-06-28,12.967116355895996,,,,,,,,
2011-06-29,12.994272232055664,,,,,,,,
2011-06-30,13.117695808410645,,,,,,,,
2011-07-01,13.20903205871582,,,,,,,,
2011-07-05,13.179409980773926,,,,,,,,
2011-07-06,13.260876655578613,,,,,,,,
2011-07-07,13.450945854187012,,,,,,,,
2011-07-08,13.34974193572998,,,,,,,,
2011-07-11,13.297896385192871,,,,,,,,
2011-07-12,13.315174102783203,,,,,,,,
2011-07-13,13.33492374420166,,,,,,,,
2011-07-14,13.238654136657715,,,,,,,,
2011-07-15,13.238654136657715,,,,,,,,
2011-07-18,13.162130355834961,,,,,,,,
2011-07-19,13.32258415222168,,,,,,,,
2011-07-20,13.30283260345459,,,,,,,,
2011-07-21,13.446012496948242,,,,,,,,
2011-07-22,13.458348274230957,,,,,,,,
2011-07-25,13.32258415222168,,,,,,,,
2011-07-26,13.228780746459961,,,,,,,,
2011-07-27,13.144847869873047,,,,,,,,
2011-07-28,13.080665588378906,,,,,,,,
2011-07-29,13.011553764343262,,,,,,,,
2011-08-01,12.989335060119629,,,,,,,,
2011-08-02,12.757298469543457,,,,,,,,
2011-08-03,12.658551216125488,,,,,,,,
2011-08-04,12.367265701293945,,,,,,,,
2011-08-05,12.55240535736084,,,,,,,,
2011-08-08,12.075981140136719,,,,,,,,
2011-08-09,12.545002937316895,,,,,,,,
2011-08-10,12.036538124084473,,,,,,,,
2011-08-11,12.364740371704102,,,,,,,,
2011-08-12,12.369710922241211,,,,,,,,
2011-08-15,12.426898956298828,,,,,,,,
2011-08-16,12.909258842468262,,,,,,,,
2011-08-17,12.817259788513184,,,,,,,,
2011-08-18,12.876927375793457,,,,,,,,
2011-08-19,13.003742218017578,,,,,,,,
2011-08-22,12.976388931274414,,,,,,,,
