"Ticker","Date","Open","High","Low","Close","AdjClose","Volume"
"SPY","2000-03-27","153.375","153.78125","151.8125","151.9375","95.4477233886719","8798600"
"SPY","2000-03-28","151.25","152.984375","150.59375","151.0625","94.8979873657227","6334400"
"SPY","2000-03-29","151.5625","152.484375","149.65625","151.21875","94.9961776733398","6747500"
"SPY","2000-03-30","150.15625","151.921875","147.125","148.6875","93.4060592651367","9491900"
"SPY","2000-03-31","149.625","152.3125","148.4375","150.375","94.4661254882812","9249100"
"SPY","2000-04-03","150.125","151.25","148.6875","151.25","95.0157852172852","8508200"
"SPY","2000-04-04","151.75","153","141.390625","150.125","94.3090744018555","19585500"
"SPY","2000-04-05","147.875","150.8125","147.625","149.1875","93.7201156616211","8387200"
"SPY","2000-04-06","150.25","151.6875","149","150.484375","94.5348663330078","6378500"
"SPY","2000-04-07","151.5625","152.125","150.5","151.4375","95.1336059570312","6023600"
"SPY","2000-04-10","151.75","153.109375","150.3125","150.84375","94.7605972290039","9624200"
"SPY","2000-04-11","150","151.625","148.375","150.40625","94.4857559204102","9006400"
"SPY","2000-04-12","150.375","151.15625","146.15625","146.28125","91.8944244384766","10779200"
"SPY","2000-04-13","147.46875","148.15625","143.78125","144.25","90.6183700561523","12225800"
"SPY","2000-04-14","142.625","142.8125","133.5","136","85.4356918334961","29604000"
"SPY","2000-04-17","135.1875","140.75","134.6875","140.75","88.4196853637695","23918200"
"SPY","2000-04-18","140.5625","144.46875","139.78125","144.46875","90.7557678222656","11069200"
"SPY","2000-04-19","144.5","145.125","142.53125","143.125","89.9115905761719","6553700"
"SPY","2000-04-20","143.5625","143.9375","142.375","143.8125","90.3435821533203","8537600"
"SPY","2000-04-24","141.5","143.3125","140.5","142.25","89.3620071411133","12893100"
"SPY","2000-04-25","144.625","148.15625","144.4375","148.15625","93.0723190307617","14102000"
"SPY","2000-04-26","147.96875","148.75","146","146.484375","92.02197265625","7711100"
"SPY","2000-04-27","143","147.34375","143","146","91.7177505493164","15595300"
"SPY","2000-04-28","147","147.859375","145.0625","145.09375","91.1484451293945","8743400"
"SPY","2000-05-01","146.5625","148.484375","145.84375","147.0625","92.3851776123047","7328300"
"SPY","2000-05-02","145.5","147.125","144.125","144.125","90.5398559570312","9411900"
"SPY","2000-05-03","144","144","139.78125","140.75","88.4196853637695","12630700"
"SPY","2000-05-04","142","142.359375","140.75","141.8125","89.0871200561523","5963600"
"SPY","2000-05-05","141.0625","144","140.9375","143.53125","90.166877746582","7862400"
"SPY","2000-05-08","142.75","143.375","141.84375","142.453125","89.4895553588867","5064100"
"SPY","2000-05-09","143.0625","143.40625","140.265625","141.3125","88.7730331420898","5620300"
"SPY","2000-05-10","140.5","140.96875","137.75","138.125","86.7706451416016","10293900"
"SPY","2000-05-11","140.125","141.5","139.125","141.28125","88.7534103393555","7091100"
"SPY","2000-05-12","141.8125","143.46875","141.625","142.8125","89.7153854370117","5960800"
"SPY","2000-05-15","142.75","145.609375","142","145.28125","91.2661743164062","4441300"
"SPY","2000-05-16","146.5625","147.71875","145.3125","146.6875","92.1496887207031","8192200"
"SPY","2000-05-17","145.6875","146.1875","144.46875","145.15625","91.1876831054688","5907200"
"SPY","2000-05-18","145.625","146.3125","143.375","143.375","90.0686645507813","4325600"
"SPY","2000-05-19","142.5625","143.234375","140.40625","141.125","88.6552734375","6518400"
"SPY","2000-05-22","141.25","141.46875","137","140.0625","87.9877624511719","10839400"
"SPY","2000-05-23","140.4375","140.8125","137.5625","138","86.6921234130859","7979200"
"SPY","2000-05-24","138","140.6875","136.5","140.25","88.1055679321289","11081500"
"SPY","2000-05-25","140.6875","141.8125","137.71875","137.84375","86.5939331054688","8278900"
"SPY","2000-05-26","138.8125","139.6875","137.328125","138","86.6921234130859","4814000"
"SPY","2000-05-30","140","142.9375","139.46875","142.5","89.5190277099609","5362700"
"SPY","2000-05-31","142.5625","144","142.09375","142.8125","89.7153854370117","6056500"
"SPY","2000-06-01","143.6875","145.4375","143","145.3125","91.2858734130859","8961600"
"SPY","2000-06-02","148.9375","149.09375","147.484375","147.84375","92.8760147094727","8962200"
"SPY","2000-06-05","147.46875","148.21875","146.875","147.125","92.424446105957","6998100"
"SPY","2000-06-06","146.625","147.78125","145.90625","146.46875","92.0122146606445","4858900"
"SPY","2000-06-07","146.625","148","146","147.484375","92.6502456665039","4919500"
"SPY","2000-06-08","147.5","147.75","146.0625","146.90625","92.2870712280273","5723100"
"SPY","2000-06-09","147.5","147.96875","145.625","146.59375","92.090705871582","3085300"
"SPY","2000-06-12","146.96875","146.96875","144.875","144.875","91.010986328125","3678900"
"SPY","2000-06-13","144.8125","147.75","144.625","147.59375","92.7189407348633","6558700"
"SPY","2000-06-14","148.25","148.875","147.1875","147.84375","92.8760147094727","6420500"
"SPY","2000-06-15","148.125","148.75","146.84375","148.15625","93.0723190307617","5881200"
"SPY","2000-06-16","148.3125","148.3125","145.875","146.59375","92.3075408935547","5567900"
"SPY","2000-06-19","146.46875","149.15625","146.25","148.46875","93.4882125854492","5106900"
"SPY","2000-06-20","148.1875","148.875","147","147.9375","93.1536865234375","6480000"
"SPY","2000-06-21","146.9375","148.4375","146.890625","147.875","93.1143798828125","3115000"
"SPY","2000-06-22","147.5625","147.6875","145","145.625","91.6975555419922","7490500"
"SPY","2000-06-23","145.8125","146.125","143.875","144.375","90.9104614257812","4863300"
"SPY","2000-06-26","145.375","146.25","144.875","146.234375","92.0812530517578","5201300"
"SPY","2000-06-27","145.984375","146.71875","145.015625","145.15625","91.4023590087891","4159500"
"SPY","2000-06-28","145.625","146.984375","145.3125","145.5625","91.6581802368164","5347700"
"SPY","2000-06-29","144.75","145.75","143.515625","144.1875","90.792366027832","6345700"
"SPY","2000-06-30","143.9375","145.59375","143.890625","145.28125","91.4810943603516","7420200"
"SPY","2000-07-03","145.4375","147.4375","145.1875","147.28125","92.7404403686523","1436600"
"SPY","2000-07-05","146.375","146.65625","144.375","144.625","91.0679016113281","2748200"
"SPY","2000-07-06","144.9375","146.46875","144.21875","145.75","91.7762832641602","5963200"
"SPY","2000-07-07","146.6875","148.78125","146.25","148.09375","93.2520904541016","3034800"
"SPY","2000-07-10","147.875","148.90625","147.53125","147.84375","93.0946502685547","2816100"
"SPY","2000-07-11","147.46875","149.125","147.15625","148.15625","93.2914276123047","5431600"
"SPY","2000-07-12","149.28125","150.125","148.6875","149.125","93.9014358520508","5883000"
"SPY","2000-07-13","149.984375","150.375","149.1875","149.78125","94.3146820068359","5356000"
"SPY","2000-07-14","150.4375","151.25","149.671875","151.25","95.2395706176758","5341900"
"SPY","2000-07-17","150.984375","151.984375","150.6875","151","95.0820846557617","4208300"
"SPY","2000-07-18","150.625","150.625","149.34375","149.765625","94.3048629760742","4262100"
"SPY","2000-07-19","149.46875","149.90625","148.25","148.5625","93.5472030639648","8506800"
"SPY","2000-07-20","149","150.625","148.8125","150.625","94.845947265625","4538900"
"SPY","2000-07-21","149.75","149.75","147.6875","147.6875","92.9962844848633","5656900"
"SPY","2000-07-24","148.125","148.859375","146.5625","146.84375","92.4649963378906","5628500"
"SPY","2000-07-25","147.75","147.84375","146.78125","147.3125","92.7601165771484","4757100"
"SPY","2000-07-26","146.96875","147.15625","145.640625","145.875","91.8549652099609","12062500"
"SPY","2000-07-27","145.9375","146.625","144.6875","145.375","91.5400924682617","7652600"
"SPY","2000-07-28","145.71875","145.90625","141.515625","142.09375","89.4739761352539","6229500"
"SPY","2000-07-31","142.9375","144.125","142.0625","143","90.0445709228516","5265500"
"SPY","2000-08-01","143.625","144.71875","143.125","143.875","90.5955963134766","3946600"
"SPY","2000-08-02","143.875","145.40625","143.625","144.59375","91.0481719970703","7439800"
"SPY","2000-08-03","142.875","145.8125","142.625","145.59375","91.6778793334961","4607100"
"SPY","2000-08-04","146.3125","146.71875","145.40625","146.375","92.1697845458984","3686600"
"SPY","2000-08-07","146.71875","148.4375","146.375","148.125","93.2717590332031","4159800"
"SPY","2000-08-08","147.5","148.8125","147.5","148.6875","93.6259536743164","3658700"
"SPY","2000-08-09","149.140625","149.21875","147.375","147.4375","92.8388290405273","5383800"
"SPY","2000-08-10","147.53125","147.859375","146.28125","146.71875","92.3862686157227","4193400"
"SPY","2000-08-11","146.625","148","145.5625","147.40625","92.8191757202148","5089400"
"SPY","2000-08-14","147.78125","149.5625","147.0625","149.28125","93.9998397827148","2966700"
"SPY","2000-08-15","149.34375","149.8125","148.5625","149.15625","93.9210815429688","5564600"
"SPY","2000-08-16","149.3125","149.9375","147.84375","148.625","93.5866470336914","5191600"
"SPY","2000-08-17","148.6875","150.4375","148.34375","150.1875","94.5704803466797","5652200"
"SPY","2000-08-18","150.375","150.375","149.21875","149.6875","94.2556457519531","4626400"
"SPY","2000-08-21","150.03125","150.71875","149.40625","150.5","94.7672729492188","2380600"
"SPY","2000-08-22","150.5625","151.3125","150.09375","150.25","94.6098175048828","3075300"
"SPY","2000-08-23","149.8125","151.28125","149.28125","150.84375","94.9837188720703","5483200"
"SPY","2000-08-24","151.15625","151.5","150.5","151.3125","95.2788543701172","4529000"
"SPY","2000-08-25","151.15625","151.625","150.9375","151.25","95.2395706176758","2822200"
"SPY","2000-08-28","151.25","152.90625","151.25","151.765625","95.5641784667969","5518700"
"SPY","2000-08-29","151.4375","151.875","150.90625","151.796875","95.583869934082","3561900"
"SPY","2000-08-30","151.3125","151.5","150.34375","150.34375","94.6688690185547","3964800"
"SPY","2000-08-31","151.0625","153.09375","150.90625","152.34375","95.9282379150391","4863100"
"SPY","2000-09-01","153.25","153.59375","152","152.5","96.0265808105469","3191200"
"SPY","2000-09-05","151.875","152.203125","150.8125","151.28125","95.2591781616211","3470800"
"SPY","2000-09-06","151.1875","151.953125","149.53125","149.5625","94.1769104003906","4322200"
"SPY","2000-09-07","150.25","151.078125","149.828125","150.84375","94.9837188720703","4265500"
"SPY","2000-09-08","150.28125","150.5","149.328125","149.8125","94.3343276977539","3518200"
"SPY","2000-09-11","149.75","151.1875","148.6875","149.59375","94.1966094970703","3937500"
"SPY","2000-09-12","149.75","150.25","148.4375","148.5","93.5078964233398","4769100"
"SPY","2000-09-13","148","149.34375","147.65625","148.890625","93.7538528442383","7691600"
"SPY","2000-09-14","149.875","149.9375","148.15625","149.640625","94.2261352539062","3397100"
"SPY","2000-09-15","148.1875","148.25","146","146","92.1646957397461","4085700"
"SPY","2000-09-18","146.375","146.96875","144.203125","144.65625","91.3163681030273","5109300"
"SPY","2000-09-19","145.125","146.3125","144.703125","145.96875","92.1449584960938","6588200"
"SPY","2000-09-20","145.6875","146.03125","143.15625","144.890625","91.4643325805664","6508100"
"SPY","2000-09-21","144.46875","145.5625","142.625","142.6875","90.073616027832","5972300"
"SPY","2000-09-22","142.625","145.3125","142.421875","145.28125","91.7109298706055","7791300"
"SPY","2000-09-25","145.9375","146.0625","143.71875","144.25","91.0599060058594","9726300"
"SPY","2000-09-26","144.375","145","142.40625","142.40625","89.8960189819336","5302400"
"SPY","2000-09-27","143.5625","143.96875","142.125","143.15625","90.369499206543","7186200"
"SPY","2000-09-28","143.1875","146.328125","142.890625","145","91.5333404541016","7036400"
"SPY","2000-09-29","145.46875","145.96875","143.625","143.625","90.6654205322266","9333600"
"SPY","2000-10-02","144.28125","144.90625","143.140625","143.84375","90.8034820556641","5517800"
"SPY","2000-10-03","144.53125","145.75","142.28125","142.5","89.9552154541016","9347200"
"SPY","2000-10-04","142.875","144.25","141.75","143.6875","90.7048797607422","6148900"
"SPY","2000-10-05","143.40625","144.84375","143.3125","144.1875","91.0204467773438","4566900"
"SPY","2000-10-06","143.875","144.640625","139.75","141.0625","89.0477600097656","10014900"
"SPY","2000-10-09","141.3125","141.3125","139.375","140","88.3770904541016","4508000"
"SPY","2000-10-10","140.09375","141.25","137.6875","137.6875","86.9172897338867","6104700"
"SPY","2000-10-11","137.625","138.625","135.125","136.53125","86.187370300293","10346000"
"SPY","2000-10-12","137.28125","137.59375","132.78125","133.125","84.0371017456055","12336900"
"SPY","2000-10-13","132.9375","137.65625","132.875","137.5625","86.8383560180664","11778800"
"SPY","2000-10-16","137.40625","138.234375","136.6875","138.1875","87.2328948974609","5659000"
"SPY","2000-10-17","138.4375","138.5625","134.40625","134.75","85.0629196166992","7831700"
"SPY","2000-10-18","132.625","136.125","130.15625","134.25","84.7472610473633","10897300"
"SPY","2000-10-19","136.84375","139.453125","136.4375","139.3125","87.9430541992188","8767300"
"SPY","2000-10-20","138.375","141.1875","138.375","139.90625","88.3178787231445","7373500"
"SPY","2000-10-23","139.9375","141.03125","138.9375","140.53125","88.7124633789063","5290000"
"SPY","2000-10-24","140.96875","141.9375","139","139.59375","88.1206283569336","5750700"
"SPY","2000-10-25","138.75","139.5625","136.125","136.3125","86.0492782592773","9137600"
"SPY","2000-10-26","137.125","137.65625","134.03125","136.6875","86.2859802246094","9345800"
"SPY","2000-10-27","137.875","139.28125","136.625","139.28125","87.9233932495117","9762900"
"SPY","2000-10-30","138.4375","141.09375","138.15625","140.53125","88.7124633789063","10154100"
"SPY","2000-10-31","141.015625","143.6875","140.0625","142.953125","90.2412796020508","7752400"
"SPY","2000-11-01","142.25","143.25","141.21875","142.46875","89.9354705810547","6753600"
"SPY","2000-11-02","143.15625","143.90625","142.515625","142.703125","90.0834350585938","11395100"
"SPY","2000-11-03","143.46875","143.75","142.375","142.78125","90.1327438354492","5187100"
"SPY","2000-11-06","143.15625","144.296875","143.03125","143.78125","90.7640075683594","4042500"
"SPY","2000-11-07","143.140625","144","142.5625","143.75","90.7442855834961","5231300"
"SPY","2000-11-08","144.0625","144.0625","140.5625","140.5625","88.7321319580078","6123300"
"SPY","2000-11-09","140","141.21875","137.25","140.03125","88.3967742919922","10635300"
"SPY","2000-11-10","139","139.46875","136.53125","136.625","86.2465438842773","8569500"
"SPY","2000-11-13","135.625","136.984375","133.015625","135.5625","85.5758285522461","17285300"
"SPY","2000-11-14","137.46875","139.625","137","139.125","87.82470703125","7668900"
"SPY","2000-11-15","139.0625","140.109375","137.75","139.5625","88.1009216308594","8837700"
"SPY","2000-11-16","138.578125","139.875","137.3125","137.375","86.7199859619141","6684100"
"SPY","2000-11-17","137.3125","139","135.75","136.640625","86.2564010620117","6551100"
"SPY","2000-11-20","135.75","136.375","134.3125","134.6875","85.0234527587891","5458500"
"SPY","2000-11-21","134.875","136.1875","133.515625","135.375","85.4574584960938","7684300"
"SPY","2000-11-22","134.34375","134.875","132.125","132.140625","83.4157104492188","5736900"
"SPY","2000-11-24","133.625","134.96875","133.625","134.84375","85.1221008300781","3411600"
"SPY","2000-11-27","136.46875","136.6875","135.3125","136.03125","85.8717193603516","5992000"
"SPY","2000-11-28","135.125","136.59375","133.640625","133.6875","84.3921813964844","5336100"
"SPY","2000-11-29","134.375","135.90625","133.265625","133.4375","84.2344131469727","6914100"
"SPY","2000-11-30","132.5","133.5","129.75","132.28125","83.5045013427734","11201600"
"SPY","2000-12-01","133.1875","134.0625","131","132.21875","83.4650192260742","7587200"
"SPY","2000-12-04","131.875","133.875","131.5","133.34375","84.1751861572266","6996600"
"SPY","2000-12-05","134.875","138.25","134.40625","137.71875","86.9369888305664","8883400"
"SPY","2000-12-06","137.78125","138.34375","135.03125","135.515625","85.5462341308594","12888000"
"SPY","2000-12-07","134.875","135.875","133.65625","133.65625","84.3724670410156","6529100"
"SPY","2000-12-08","137.0625","139.46875","133.875","133.96875","84.5697174072266","10276300"
"SPY","2000-12-11","137.375","139.5625","136.71875","138.625","87.509033203125","6405600"
"SPY","2000-12-12","138.1875","138.8125","137.375","138.03125","87.1342391967773","5022900"
"SPY","2000-12-13","139.25","139.40625","136.03125","136.140625","85.940788269043","6070500"
"SPY","2000-12-14","135.875","136.5","134.03125","134.40625","84.8459320068359","7678400"
"SPY","2000-12-15","133.125","133.125","130.5625","130.96875","82.9295272827148","9065300"
"SPY","2000-12-18","132.0625","133.46875","131.765625","132.71875","84.0376663208008","7235400"
"SPY","2000-12-19","132.46875","134.96875","130.015625","130.015625","82.3260269165039","9616600"
"SPY","2000-12-20","128.625","128.9375","126.09375","126.25","79.9416046142578","9994300"
"SPY","2000-12-21","126","128.859375","125.53125","127.125","80.4957122802734","14331500"
"SPY","2000-12-22","129","131.109375","128.84375","130.9375","82.9097366333008","10182900"
"SPY","2000-12-26","130.84375","132.34375","130.28125","132.34375","83.800178527832","4665300"
"SPY","2000-12-27","131.75","133.734375","131.25","133.3125","84.41357421875","4854100"
"SPY","2000-12-28","132.8125","133.875","132.59375","133.71875","84.6708450317383","8358700"
"SPY","2000-12-29","134.0625","134.28125","131.1875","131.1875","83.0680541992188","8774600"
"SPY","2001-01-02","132","132.15625","127.5625","128.8125","81.5641708374023","8737500"
"SPY","2001-01-03","128.3125","136","127.65625","135","85.4821624755859","19431600"
"SPY","2001-01-04","134.9375","135.46875","133","133.546875","84.5619964599609","9219000"
"SPY","2001-01-05","133.46875","133.625","129.1875","129.1875","81.8016662597656","12911400"
"SPY","2001-01-08","129.875","130.1875","127.6875","130.1875","82.4348602294922","6625300"
"SPY","2001-01-09","131.046875","131.5","129.421875","129.84375","82.2172012329102","5702400"
"SPY","2001-01-10","129","132.125","128.8125","132.125","83.6616516113281","8746100"
"SPY","2001-01-11","131.09375","133.484375","131.09375","132.25","83.7408142089844","7245100"
"SPY","2001-01-12","132.6875","133.71875","131.28125","132","83.5824890136719","7244000"
"SPY","2001-01-16","132","133.1875","131.515625","132.84375","84.1167678833008","8542200"
"SPY","2001-01-17","134.84375","135.046875","132.640625","133.453125","84.5026321411133","7851400"
"SPY","2001-01-18","133.4375","135.703125","132.9375","134.78125","85.3436279296875","8107000"
"SPY","2001-01-19","136.1875","136.1875","133.875","134.015625","84.8588027954102","7782500"
"SPY","2001-01-22","134.25","135.78125","133.5625","134.90625","85.4227752685547","7050900"
"SPY","2001-01-23","134.46875","136.65625","134.15625","135.96875","86.095573425293","8463100"
"SPY","2001-01-24","136.25","137.3125","135.84375","136.375","86.352783203125","6199900"
"SPY","2001-01-25","136.25","137.25","135.65625","136.03125","86.1351165771484","10818300"
"SPY","2001-01-26","135.15625","136.125","134.453125","135.875","86.0362014770508","7136800"
"SPY","2001-01-29","135.5","136.899993896484","135.369995117188","136.600006103516","86.4952850341797","6705900"
"SPY","2001-01-30","136.300003051758","137.919998168945","135.789993286133","137.800003051758","87.2551193237305","7069100"
"SPY","2001-01-31","137.399993896484","138.699996948242","136.600006103516","137.020004272461","86.7612457275391","9706900"
"SPY","2001-02-01","137.100006103516","137.949996948242","136.25","137.929992675781","87.3373870849609","8239100"
"SPY","2001-02-02","137.399993896484","137.990005493164","134.75","134.800003051758","85.3554840087891","8276600"
"SPY","2001-02-05","134.800003051758","135.940002441406","134.75","135.789993286133","85.9823760986328","4352900"
"SPY","2001-02-06","135.300003051758","136.699996948242","135.220001220703","135.389999389648","85.7290496826172","7106700"
"SPY","2001-02-07","134.720001220703","135.399993896484","133.679992675781","134.690002441406","85.2858505249023","5748700"
"SPY","2001-02-08","134.800003051758","135.399993896484","133.100006103516","133.119995117188","84.2917175292969","5943300"
"SPY","2001-02-09","133.350006103516","133.350006103516","131.259994506836","131.839996337891","83.4812240600586","9913000"
"SPY","2001-02-12","131.699996948242","133.5","131.699996948242","133.350006103516","84.4373474121094","5804400"
"SPY","2001-02-13","133.699996948242","134.169998168945","132","132.259994506836","83.7471160888672","6587600"
"SPY","2001-02-14","132.649993896484","132.649993896484","130.660003662109","132.059997558594","83.620491027832","8400100"
"SPY","2001-02-15","132.839996337891","133.520004272461","131.990005493164","133.339996337891","84.4310302734375","5929800"
"SPY","2001-02-16","131","131.289993286133","129.300003051758","130.399993896484","82.5693817138672","6434900"
"SPY","2001-02-20","131.039993286133","131.139999389648","128.100006103516","128.389999389648","81.2966384887695","5760000"
"SPY","2001-02-21","127.900001525879","128.839996337891","125.5","125.620002746582","79.542724609375","10910800"
"SPY","2001-02-22","126.349998474121","126.540000915527","123.019996643066","125.809997558594","79.6629943847656","21281600"
"SPY","2001-02-23","125.080001831055","125.540000915527","121.800003051758","124.959999084473","79.1248168945313","20173000"
"SPY","2001-02-26","125.800003051758","127.620002746582","124.5","127.620002746582","80.8091201782227","11503700"
"SPY","2001-02-27","126.800003051758","127.839996337891","125.51000213623","126.440002441406","80.0619506835938","11415000"
"SPY","2001-02-28","126.75","126.839996337891","123.269996643066","123.949996948242","78.485237121582","14825800"
"SPY","2001-03-01","124.050003051758","124.599998474121","121.75","124.599998474121","78.8968658447266","14672000"
"SPY","2001-03-02","122.5","125.650001525879","122.300003051758","123.610000610352","78.2699966430664","12564300"
"SPY","2001-03-05","124.150001525879","124.779998779297","123.809997558594","124.73999786377","78.985481262207","5293200"
"SPY","2001-03-06","126.349998474121","127.75","125.48999786377","126.080001831055","79.8339691162109","6917000"
"SPY","2001-03-07","126.900001525879","127.040000915527","125.76000213623","126.980003356934","80.4038619995117","6371700"
"SPY","2001-03-08","126.599998474121","127.23999786377","126.139999389648","127.120002746582","80.4925155639648","6055000"
"SPY","2001-03-09","126.099998474121","126.099998474121","123.110000610352","123.360000610352","78.1116485595703","10020300"
"SPY","2001-03-12","122.339996337891","122.5","117.75","118.080001831055","74.7684020996094","13972900"
"SPY","2001-03-13","119.400001525879","120.440002441406","117.529998779297","120.019996643066","75.9967880249023","12888000"
"SPY","2001-03-14","117.050003051758","119.290000915527","115.75","117.650001525879","74.4960784912109","19883400"
"SPY","2001-03-15","118.449996948242","118.860000610352","117.360000610352","117.680000305176","74.5150680541992","10370300"
"SPY","2001-03-16","117.129997253418","117.400001525879","114.809997558594","115.01000213623","73.0205001831055","58514600"
"SPY","2001-03-19","115.76000213623","117.690002441406","114.819999694824","117.349998474121","74.5061874389648","10067800"
"SPY","2001-03-20","117.900001525879","118.459999084473","114.110000610352","114.199996948242","72.5061950683594","15083900"
"SPY","2001-03-21","114.180000305176","115.26000213623","111.900001525879","112.26000213623","71.274543762207","19004600"
"SPY","2001-03-22","112.019996643066","112.599998474121","108.040000915527","111.120002746582","70.5507431030273","28624800"
"SPY","2001-03-23","113.25","114.660003662109","111.5","114.480003356934","72.6840362548828","12861700"
"SPY","2001-03-26","115.699996948242","116.269996643066","114.769996643066","115.940002441406","73.6109771728516","9943800"
"SPY","2001-03-27","115.620002746582","118.650001525879","115.279998779297","118.309997558594","75.1157150268555","12880700"
"SPY","2001-03-28","116.900001525879","116.949996948242","114.900001525879","115.040000915527","73.0396118164063","10953300"
"SPY","2001-03-29","114.699996948242","116.5","112.139999389648","115.480003356934","73.3189010620117","12060300"
"SPY","2001-03-30","115.550003051758","116.690002441406","114.5","116.690002441406","74.0871505737305","9183600"
"SPY","2001-04-02","116.300003051758","117.379997253418","113.800003051758","114.199996948242","72.5061950683594","10561000"
"SPY","2001-04-03","113.980003356934","114.150001525879","110.059997558594","110.389999389648","70.0872497558594","12836000"
"SPY","2001-04-04","110.569999694824","112.099998474121","109.300003051758","110.849998474121","70.3793029785156","14884300"
"SPY","2001-04-05","113.300003051758","115.48999786377","112.5","115.050003051758","73.0459365844727","21522800"
"SPY","2001-04-06","113.98999786377","114.400001525879","112.059997558594","113.300003051758","71.9348373413086","14937800"
"SPY","2001-04-09","114","114.98999786377","112.779998779297","114.559997558594","72.7348327636719","9034300"
"SPY","2001-04-10","115.449996948242","117.75","115.169998168945","116.650001525879","74.0617599487305","17873600"
"SPY","2001-04-11","118.779998779297","118.98999786377","116.139999389648","116.730003356934","74.1125946044922","12722300"
"SPY","2001-04-12","116.300003051758","118.940002441406","115.959999084473","118.849998474121","75.4585494995117","9233200"
"SPY","2001-04-16","118.290000915527","118.889999389648","116.910003662109","117.599998474121","74.6649169921875","7350000"
"SPY","2001-04-17","117.309997558594","119.660003662109","117.019996643066","119.26000213623","75.718879699707","10924700"
"SPY","2001-04-18","121.059997558594","126","120.690002441406","124","78.7283325195313","32481600"
"SPY","2001-04-19","124.25","125.839996337891","123.580001831055","125.650001525879","79.7759094238281","13809900"
"SPY","2001-04-20","124.900001525879","125.400001525879","123.660003662109","124.5","79.0457916259766","7626700"
"SPY","2001-04-23","123.650001525879","123.889999389648","121.910003662109","122.23999786377","77.6108932495117","8451800"
"SPY","2001-04-24","122.519996643066","123.650001525879","121.099998474121","121.580001831055","77.1918487548828","10044700"
"SPY","2001-04-25","121.419998168945","123.669998168945","120.949996948242","123.169998168945","78.2013168334961","8249000"
"SPY","2001-04-26","123.730003356934","125.220001220703","123.5","123.720001220703","78.550537109375","10590400"
"SPY","2001-04-27","124.919998168945","125.839996337891","124.199996948242","125.779998779297","79.8584442138672","7938700"
"SPY","2001-04-30","126.449996948242","127.269996643066","124.669998168945","126.660003662109","80.4171600341797","10766900"
"SPY","2001-05-01","125.069999694824","127.150001525879","124.599998474121","127.050003051758","80.6647644042969","10578000"
"SPY","2001-05-02","127.410003662109","127.690002441406","126","126.819999694824","80.5187530517578","9572900"
"SPY","2001-05-03","126.129997253418","126.150001525879","124.220001220703","125.209999084473","79.4965515136719","9926200"
"SPY","2001-05-04","123.650001525879","127.349998474121","123.440002441406","127.339996337891","80.8489303588867","12145300"
"SPY","2001-05-07","126.860000610352","127.379997253418","126.230003356934","126.23999786377","80.1505355834961","7185200"
"SPY","2001-05-08","126.860000610352","127.099998474121","125.559997558594","126.180000305176","80.1124038696289","6952600"
"SPY","2001-05-09","125.25","126.550003051758","125.059997558594","125.650001525879","79.7759094238281","9507400"
"SPY","2001-05-10","127.26000213623","127.5","125.769996643066","126.019996643066","80.010856628418","6872400"
"SPY","2001-05-11","126","126.48999786377","124.400001525879","125.150001525879","79.4584503173828","7734400"
"SPY","2001-05-14","124.900001525879","125.440002441406","124.459999084473","125.400001525879","79.6171569824219","7914000"
"SPY","2001-05-15","125.550003051758","126.5","124.849998474121","125.980003356934","79.9854354858398","9782200"
"SPY","2001-05-16","124.839996337891","129.199996948242","124.620002746582","128.949996948242","81.8711013793945","14909000"
"SPY","2001-05-17","129","130.080001831055","128.559997558594","129.149993896484","81.9980926513672","11824600"
"SPY","2001-05-18","129.089996337891","129.740005493164","128.100006103516","129.740005493164","82.372688293457","6683100"
"SPY","2001-05-21","129.839996337891","131.839996337891","129.149993896484","131.649993896484","83.5853500366211","11531500"
"SPY","2001-05-22","131.830001831055","132.089996337891","131.070007324219","131.479995727539","83.477409362793","8342700"
"SPY","2001-05-23","131.050003051758","131.050003051758","129.25","129.25","82.0615768432617","12330800"
"SPY","2001-05-24","129.470001220703","130","128.550003051758","129.630004882813","82.3028411865234","7902800"
"SPY","2001-05-25","129.649993896484","129.699996948242","127.900001525879","128.100006103516","81.331428527832","7425000"
"SPY","2001-05-29","128.220001220703","128.350006103516","126.900001525879","127.080001831055","80.6838150024414","9003900"
"SPY","2001-05-30","126.589996337891","127.089996337891","125","125.300003051758","79.5537261962891","10041800"
"SPY","2001-05-31","125.430000305176","126.76000213623","125.26000213623","125.949996948242","79.9663848876953","9874200"
"SPY","2001-06-01","126.199996948242","127.099998474121","125.120002746582","126.730003356934","80.4615859985352","8848300"
"SPY","2001-06-04","126.800003051758","127.430000305176","126.080001831055","127.339996337891","80.8489303588867","5623500"
"SPY","2001-06-05","127.48999786377","129.229995727539","127.269996643066","128.800003051758","81.77587890625","9115400"
"SPY","2001-06-06","128.830001831055","128.830001831055","127.360000610352","127.730003356934","81.0965347290039","12064900"
"SPY","2001-06-07","127.050003051758","128.350006103516","127","128.190002441406","81.3885803222656","7355300"
"SPY","2001-06-08","127.699996948242","127.870002746582","126.139999389648","127","80.6330337524414","8170600"
"SPY","2001-06-11","126.709999084473","126.98999786377","125.410003662109","126.099998474121","80.0616302490234","7012200"
"SPY","2001-06-12","124.860000610352","126.73999786377","124.040000915527","125.879997253418","79.9219589233398","9364400"
